Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
43,"S. Jin","Plant-Derived Polyphenol and LL-37 Peptide-Modified Nanofibrous Scaffolds for Promotion of Antibacterial Activity, Anti-Inflammation, and Type-H Vascularized Bone Regeneration",2023,"ACS Applied Materials and Interfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147555405&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85147555405&origin=inward",27,"2026-01-24 10:24:51","Article","10.1021/acsami.2c20776","1944-8244",,15,6,7804,7820,43,14.33,43,1,3,"","",""
40,"K. Chen","In vitro degradation, biocompatibility and antibacterial properties of pure zinc: assessing the potential of Zn as a guided bone regeneration membrane",2021,"Journal of Materials Chemistry B","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111788668&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111788668&origin=inward",30,"2026-01-24 10:24:51","Article","10.1039/d1tb00596k","2050-7518",,9,25,5114,5127,40,8.00,40,1,5,"","",""
36,"F. Ejeian","ZIF-8 modified polypropylene membrane: A biomimetic cell culture platform with a view to the improvement of guided bone regeneration",2020,"International Journal of Nanomedicine","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85098142803&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098142803&origin=inward",31,"2026-01-24 10:24:51","Article","10.2147/IJN.S269169","1176-9114",,15,,10029,10043,36,6.00,36,1,6,"","",""
36,"D. Zhao","Electrophoretic deposition of novel semi-permeable coatings on 3D-printed Ti-Nb alloy meshes for guided alveolar bone regeneration",2022,"Dental Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122391515&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122391515&origin=inward",32,"2026-01-24 10:24:51","Article","10.1016/j.dental.2021.12.026","0109-5641",,38,2,431,443,36,9.00,36,1,4,"","",""
36,"Y. He","Fabrication of oxidized sodium alginate-collagen heterogeneous bilayer barrier membrane with osteogenesis-promoting ability",2022,"International Journal of Biological Macromolecules","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122814416&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122814416&origin=inward",33,"2026-01-24 10:24:51","Article","10.1016/j.ijbiomac.2021.12.155","0141-8130",,202,,55,67,36,9.00,36,1,4,"","",""
35,"P. Rider","Analysis of a Pure Magnesium Membrane Degradation Process and Its Functionality When Used in a Guided Bone Regeneration Model in Beagle Dogs",2022,"Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129067898&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129067898&origin=inward",34,"2026-01-24 10:24:51","Article","10.3390/ma15093106","1996-1944",,15,9,,,35,8.75,35,1,4,"","",""
34,"Y. Zhang","Janus porous polylactic acid membranes with versatile metal–phenolic interface for biomimetic periodontal bone regeneration",2023,"Npj Regenerative Medicine","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160945090&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160945090&origin=inward",35,"2026-01-24 10:24:51","Article","10.1038/s41536-023-00305-3","2057-3995",,8,1,,,34,11.33,34,1,3,"","",""
33,"K. Chen","Fabrication of a Nanoscale Magnesium/Copper Metal-Organic Framework on Zn-Based Guided Bone Generation Membranes for Enhancing Osteogenesis, Angiogenesis, and Bacteriostasis Properties",2024,"ACS Applied Materials and Interfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184668874&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184668874&origin=inward",37,"2026-01-24 10:24:51","Article","10.1021/acsami.3c16970","1944-8244",,16,5,5648,5665,33,16.50,33,1,2,"","",""
33,"K. Hayashi","Honeycomb scaffolds capable of achieving barrier membrane-free guided bone regeneration",2021,"Materials Advances","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120639522&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120639522&origin=inward",38,"2026-01-24 10:24:51","Article","10.1039/d1ma00698c","2633-5409",,2,23,7638,7649,33,6.60,33,1,5,"","",""
32,"L. Chen","Collagen Membrane Derived from Fish Scales for Application in Bone Tissue Engineering",2022,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132974023&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132974023&origin=inward",40,"2026-01-24 10:24:51","Article","10.3390/polym14132532","2073-4360",,14,13,,,32,8.00,32,1,4,"","",""
32,"L. Song","Electrospun biodegradable nanofibers loaded with epigallocatechin gallate for guided bone regeneration",2022,"Composites Part B Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129102100&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129102100&origin=inward",41,"2026-01-24 10:24:51","Article","10.1016/j.compositesb.2022.109920","1359-8368",,238,,,,32,8.00,32,1,4,"","",""
32,"P. Li","A bi-layered membrane with micro-nano bioactive glass for guided bone regeneration",2021,"Colloids and Surfaces B Biointerfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107310993&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107310993&origin=inward",42,"2026-01-24 10:24:51","Article","10.1016/j.colsurfb.2021.111886","0927-7765",,205,,,,32,6.40,32,1,5,"","",""
32,"L. Li","Assessment of Customized Alveolar Bone Augmentation Using Titanium Scaffolds vs Polyetheretherketone (PEEK) Scaffolds: A Comparative Study Based on 3D Printing Technology",2022,"ACS Biomaterials Science and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129526828&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129526828&origin=inward",43,"2026-01-24 10:24:51","Article","10.1021/acsbiomaterials.2c00060","2373-9878",,8,5,2028,2039,32,8.00,32,1,4,"","",""
30,"X. Zhao","Controlling the Pore Structure of Collagen Sponge by Adjusting the Cross-Linking Degree for Construction of Heterogeneous Double-Layer Bone Barrier Membranes",2020,"ACS Applied Bio Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084737543&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084737543&origin=inward",45,"2026-01-24 10:24:51","Article","10.1021/acsabm.9b01175","2576-6422",,3,4,2058,2067,30,5.00,30,1,6,"","",""
30,"H. Liang","A long-lasting guided bone regeneration membrane from sequentially functionalised photoactive atelocollagen",2022,"Acta Biomaterialia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121274764&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121274764&origin=inward",46,"2026-01-24 10:24:51","Article","10.1016/j.actbio.2021.12.004","1742-7061",,140,,190,205,30,7.50,30,1,4,"","",""
30,"J. Xiang","Sandwich-like nanocomposite electrospun silk fibroin membrane to promote osteogenesis and antibacterial activities",2022,"Applied Materials Today","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120447694&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120447694&origin=inward",47,"2026-01-24 10:24:51","Article","10.1016/j.apmt.2021.101273","2352-9407",,26,,,,30,7.50,30,1,4,"","",""
29,"S. Lv","Hemostasis-osteogenesis integrated Janus carboxymethyl chitin/hydroxyapatite porous membrane for bone defect repair",2023,"Carbohydrate Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152235626&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85152235626&origin=inward",48,"2026-01-24 10:24:51","Article","10.1016/j.carbpol.2023.120888","0144-8617",,313,,,,29,9.67,29,1,3,"","",""
27,"I.W. Um","Allogeneic demineralized dentin matrix graft for guided bone regeneration in dental implants",2020,"Applied Sciences Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087913489&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087913489&origin=inward",50,"2026-01-24 10:24:51","Article","10.3390/app10134661","2076-3417",,10,13,,,27,4.50,27,1,6,"","",""
27,"G.d.S. Balbinot","Polybutylene-adipate-terephthalate and niobium-containing bioactive glasses composites: Development of barrier membranes with adjusted properties for guided bone regeneration",2021,"Materials Science and Engineering C","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104398522&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104398522&origin=inward",52,"2026-01-24 10:24:51","Article","10.1016/j.msec.2021.112115","0928-4931",,125,,,,27,5.40,27,1,5,"","",""
26,"M. Toledano","Zn-containing membranes for guided bone regeneration in dentistry",2021,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107827240&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107827240&origin=inward",53,"2026-01-24 10:24:51","Article","10.3390/polym13111797","2073-4360",,13,11,,,26,5.20,26,1,5,"","",""
26,"H. Shakeri","Poly (L-lactic acid)-based modified nanofibrous membrane with dual drug release capability for GBR application",2023,"International Journal of Biological Macromolecules","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146873047&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146873047&origin=inward",55,"2026-01-24 10:24:51","Article","10.1016/j.ijbiomac.2023.123201","0141-8130",,231,,,,26,8.67,26,1,3,"","",""
26,"Y. Shan","Biodegradable Mg-Ca/Mg-Cu bilayer membranes with enhanced mechanical, osteogenesis and antibacterial performances for GBR applications",2025,"Journal of Magnesium and Alloys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188203409&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85188203409&origin=inward",56,"2026-01-24 10:24:51","Article","10.1016/j.jma.2024.01.034","2213-9567",,13,2,792,809,26,26.00,26,1,1,"","",""
25,"Q. Li","Band-Aid-Like Self-Fixed Barrier Membranes Enable Superior Bone Augmentation",2023,"Advanced Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85151741536&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85151741536&origin=inward",57,"2026-01-24 10:24:51","Article","10.1002/advs.202206981","2198-3844",,10,16,,,25,8.33,25,1,3,"","",""
24,"X. Shi","Physical, mechanical, and biological properties of collagen membranes for guided bone regeneration: a comparative in vitro study",2023,"BMC Oral Health","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165378501&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85165378501&origin=inward",58,"2026-01-24 10:24:51","Article","10.1186/s12903-023-03223-4","1472-6831",,23,1,,,24,8.00,24,1,3,"","",""
24,"J. He","Preparation and evaluation of acellular sheep periostea for guided bone regeneration",2020,"Journal of Biomedical Materials Research Part A","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071319479&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071319479&origin=inward",59,"2026-01-24 10:24:51","Article","10.1002/jbm.a.36787","1549-3296",,108,1,19,29,24,4.00,24,1,6,"","",""
24,"F. Bornert","Comparative barrier membrane degradation over time: Pericardium versus dermal membranes",2021,"Clinical and Experimental Dental Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105105140&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105105140&origin=inward",61,"2026-01-24 10:24:51","Article","10.1002/cre2.414","2057-4347",,7,5,711,718,24,4.80,24,1,5,"","",""
24,"Y. Zhu","Periosteum-Inspired Membranes Integrated with Bioactive Magnesium Oxychloride Ceramic Nanoneedles for Guided Bone Regeneration",2022,"ACS Applied Materials and Interfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137647042&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137647042&origin=inward",62,"2026-01-24 10:24:51","Article","10.1021/acsami.2c10615","1944-8244",,14,35,39830,39842,24,6.00,24,1,4,"","",""
23,"J. Fang","Tuning the immune reaction to manipulate the cell-mediated degradation of a collagen barrier membrane",2020,"Acta Biomaterialia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083584339&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083584339&origin=inward",63,"2026-01-24 10:24:51","Article","10.1016/j.actbio.2020.03.038","1742-7061",,109,,95,108,23,3.83,23,1,6,"","",""
23,"L. Steigmann","Biocompatibility and immune response of a newly developed volume-stable magnesium-based barrier membrane in combination with a PVD coating for guided bone regeneration (GBR)",2020,"Biomedicines","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85098666848&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098666848&origin=inward",64,"2026-01-24 10:24:51","Article","10.3390/biomedicines8120636","2227-9059",,8,12,1,17,23,3.83,23,1,6,"","",""
22,"Z. Tabia","Tailoring the biodegradability and bioactivity of green-electrospun polycaprolactone fibers by incorporation of bioactive glass nanoparticles for guided bone regeneration",2021,"European Polymer Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118334614&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118334614&origin=inward",65,"2026-01-24 10:24:51","Article","10.1016/j.eurpolymj.2021.110841","0014-3057",,161,,,,22,4.40,22,1,5,"","",""
22,"H.J. Jang","3D printed membranes of polylactic acid and graphene oxide for guided bone regeneration",2023,"Nanoscale Advances","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163946011&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163946011&origin=inward",66,"2026-01-24 10:24:51","Article","10.1039/d3na00112a","2516-0230",,5,14,3619,3628,22,7.33,22,1,3,"","",""
22,"V.O. Castro","Electrospun fibrous membranes of poly (lactic-co-glycolic acid) with β-tricalcium phosphate for guided bone regeneration application",2020,"Polymer Testing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082397914&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082397914&origin=inward",67,"2026-01-24 10:24:51","Article","10.1016/j.polymertesting.2020.106489","0142-9418",,86,,,,22,3.67,22,1,6,"","",""
21,"C.C. Lin","A novel γ-PGA composite gellan membrane containing glycerol for guided bone regeneration",2021,"Materials Science and Engineering C","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090703292&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090703292&origin=inward",68,"2026-01-24 10:24:51","Article","10.1016/j.msec.2020.111404","0928-4931",,118,,,,21,4.20,21,1,5,"","",""
21,"X. Shan","Degradable Pure Magnesium Used as a Barrier Film for Oral Bone Regeneration",2022,"Journal of Functional Biomaterials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144861783&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144861783&origin=inward",69,"2026-01-24 10:24:51","Article","10.3390/jfb13040298","2079-4983",,13,4,,,21,5.25,21,1,4,"","",""
21,"T. Gueldenpfennig","The condensation of collagen leads to an extended standing time and a decreased pro-inflammatory tissue response to a newly developed pericardium-based barrier membrane for guided bone regeneration",2020,"In Vivo","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086884544&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086884544&origin=inward",70,"2026-01-24 10:24:51","Article","10.21873/invivo.11867","0258-851X",,34,3,985,1000,21,3.50,21,1,6,"","",""
20,"C.P. Tasiopoulos","Surface Functionalization of PTFE Membranes Intended for Guided Bone Regeneration Using Recombinant Spider Silk",2020,"ACS Applied Bio Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078675977&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078675977&origin=inward",71,"2026-01-24 10:24:51","Article","10.1021/acsabm.9b00972","2576-6422",,3,1,577,583,20,3.33,20,1,6,"","",""
20,"J. Li","Self-healing hybrid hydrogels with sustained bioactive components release for guided bone regeneration",2023,"Journal of Nanobiotechnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148550675&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148550675&origin=inward",73,"2026-01-24 10:24:51","Article","10.1186/s12951-023-01811-8","1477-3155",,21,1,,,20,6.67,20,1,3,"","",""
19,"K. Hayashi","Channel Aperture Characteristics of Carbonate Apatite Honeycomb Scaffolds Affect Ingrowths of Bone and Fibrous Tissues in Vertical Bone Augmentation",2022,"Bioengineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144643962&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144643962&origin=inward",74,"2026-01-24 10:24:51","Article","10.3390/bioengineering9110627","2306-5354",,9,11,,,19,4.75,19,1,4,"","",""
19,"O. Jung","Biocompatibility analyses of hf-passivated magnesium screws for guided bone regeneration (Gbr)",2021,"International Journal of Molecular Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119427563&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119427563&origin=inward",75,"2026-01-24 10:24:51","Article","10.3390/ijms222212567","1661-6596",,22,22,,,19,3.80,19,1,5,"","",""
19,"C. Lindner","In Vivo Biocompatibility Analysis of a Novel Barrier Membrane Based on Bovine Dermis-Derived Collagen for Guided Bone Regeneration (GBR)",2022,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85128295091&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128295091&origin=inward",76,"2026-01-24 10:24:51","Article","10.3390/membranes12040378","2077-0375",,12,4,,,19,4.75,19,1,4,"","",""
18,"A. Tai","Systematic evaluation of three porcine-derived collagen membranes for guided bone regeneration",2023,"Biomaterials Translational","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164352201&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85164352201&origin=inward",77,"2026-01-24 10:24:51","Article","10.12336/biomatertransl.2023.01.006","2096-112X",,4,1,41,50,18,6.00,18,1,3,"","",""
18,"S. Ma","Asymmetric SIS membranes specifically loaded with exosomes through the modification of engineered recombinant peptides for guide bone regeneration",2022,"Composites Part B Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122060663&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122060663&origin=inward",79,"2026-01-24 10:24:51","Article","10.1016/j.compositesb.2021.109571","1359-8368",,232,,,,18,4.50,18,1,4,"","",""
18,"Y. Xuan","Hierarchical Intrafibrillarly Mineralized Collagen Membrane Promotes Guided Bone Regeneration and Regulates M2 Macrophage Polarization",2022,"Frontiers in Bioengineering and Biotechnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124551605&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124551605&origin=inward",80,"2026-01-24 10:24:51","Article","10.3389/fbioe.2021.781268","2296-4185",,9,,,,18,4.50,18,1,4,"","",""
18,"R. Di Raimondo","Hard and soft tissue changes after guided bone regeneration using two different barrier membranes: an experimental in vivo investigation",2021,"Clinical Oral Investigations","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089862647&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089862647&origin=inward",81,"2026-01-24 10:24:51","Article","10.1007/s00784-020-03537-5","1432-6981",,25,4,2213,2227,18,3.60,18,1,5,"","",""
17,"E. Kapogianni","The early fragmentation of a bovine dermis-derived collagen barrier membrane contributes to transmembraneous vascularization—A possible paradigm shift for guided bone regeneration",2021,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103126996&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103126996&origin=inward",82,"2026-01-24 10:24:51","Article","10.3390/membranes11030185","2077-0375",,11,3,,,17,3.40,17,1,5,"","",""
17,"C. Lai","Janus electro-microenvironment membrane with surface-selective osteogenesis/gingival healing ability for guided bone regeneration",2022,"Materials Today Bio","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142144201&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142144201&origin=inward",84,"2026-01-24 10:24:51","Article","10.1016/j.mtbio.2022.100491","2590-0064",,17,,,,17,4.25,17,1,4,"","",""
16,"Y. Dong","Antimicrobial and Pro-Osteogenic Coaxially Electrospun Magnesium Oxide Nanoparticles-Polycaprolactone /Parathyroid Hormone-Polycaprolactone Composite Barrier Membrane for Guided Bone Regeneration",2023,"International Journal of Nanomedicine","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146798866&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146798866&origin=inward",85,"2026-01-24 10:24:51","Article","10.2147/IJN.S395026","1176-9114",,18,,369,383,16,5.33,16,1,3,"","",""
16,"L. Ren","Metal-phenolic networks acted as a novel bio-filler of a barrier membrane to improve guided bone regeneration via manipulating osteoimmunomodulation",2022,"Journal of Materials Chemistry B","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144039569&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144039569&origin=inward",86,"2026-01-24 10:24:51","Article","10.1039/d2tb01804g","2050-750X",,10,48,10128,10138,16,4.00,16,1,4,"","",""
