Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
52,"C. Hwang","Tantalum-coated polylactic acid fibrous membranes for guided bone regeneration",2020,"Materials Science and Engineering C","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085611330&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085611330&origin=inward",16,"2026-01-24 10:27:53","Article","10.1016/j.msec.2020.111112","0928-4931",,115,,,,52,8.67,52,1,6,"","",""
52,"M. Radenković","Comparative in vivo analysis of the integration behavior and immune response of collagen-based dental barrier membranes for guided bone regeneration (Gbr)",2021,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115143850&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115143850&origin=inward",17,"2026-01-24 10:27:53","Article","10.3390/membranes11090712","2077-0375",,11,9,,,52,10.40,52,1,5,"","",""
52,"Y. Zhao","Janus Membrane with Intrafibrillarly Strontium-Apatite-Mineralized Collagen for Guided Bone Regeneration",2024,"ACS Nano","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186079685&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186079685&origin=inward",18,"2026-01-24 10:27:53","Article","10.1021/acsnano.3c12403","1936-0851",,18,9,7204,7222,52,26.00,52,1,2,"","",""
51,"E. Minetti","Alveolar socket preservation with different autologous graft materials: Preliminary results of a multicenter pilot study in human",2020,"Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081534003&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081534003&origin=inward",19,"2026-01-24 10:27:53","Article","10.3390/ma13051153","1996-1944",,13,5,,,51,8.50,51,1,6,"","",""
50,"M. Toledano","Differential biodegradation kinetics of collagen membranes for bone regeneration",2020,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087336546&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087336546&origin=inward",20,"2026-01-24 10:27:53","Article","10.3390/POLYM12061290","2073-4360",,12,6,,,50,8.33,50,1,6,"","",""
50,"M. Barbeck","Degradation, bone regeneration and tissue response of an innovative volume stable magnesium-supported GBR/GTR barrier membrane",2020,"International Journal of Molecular Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084832603&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084832603&origin=inward",21,"2026-01-24 10:27:53","Article","10.3390/ijms21093098","1661-6596",,21,9,,,50,8.33,50,1,6,"","",""
49,"Y. Wu","Optimizing the bio-degradability and biocompatibility of a biogenic collagen membrane through cross-linking and zinc-doped hydroxyapatite",2022,"Acta Biomaterialia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125894070&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125894070&origin=inward",22,"2026-01-24 10:27:53","Article","10.1016/j.actbio.2022.02.004","1742-7061",,143,,159,172,49,12.25,49,1,4,"","",""
45,"A. Monje","Reconstructive therapy for the management of peri-implantitis via submerged guided bone regeneration: A prospective case series",2020,"Clinical Implant Dentistry and Related Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084565066&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084565066&origin=inward",23,"2026-01-24 10:27:53","Article","10.1111/cid.12913","1523-0899",,22,3,342,350,45,7.50,45,1,6,"","",""
41,"T.H. Koo","Histologic analysis following grafting of damaged extraction sockets using deproteinized bovine or porcine bone mineral: A randomized clinical trial",2020,"Clinical Oral Implants Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075762428&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075762428&origin=inward",25,"2026-01-24 10:27:53","Article","10.1111/clr.13557","0905-7161",,31,1,93,102,41,6.83,41,1,6,"","",""
40,"S. Gupta","Periosteum-Mimicking Tissue-Engineered Composite for Treating Periosteum Damage in Critical-Sized Bone Defects",2021,"Biomacromolecules","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111187268&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111187268&origin=inward",26,"2026-01-24 10:27:53","Article","10.1021/acs.biomac.1c00319","1525-7797",,22,8,3237,3250,40,8.00,40,1,5,"","",""
40,"E. Regidor","The adjunctive effect of a resorbable membrane to a xenogeneic bone replacement graft in the reconstructive surgical therapy of peri-implantitis: A randomized clinical trial",2023,"Journal of Clinical Periodontology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150393156&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85150393156&origin=inward",27,"2026-01-24 10:27:53","Article","10.1111/jcpe.13796","0303-6979",,50,6,765,783,40,13.33,40,1,3,"","",""
40,"A. Temmerman","Bovine-derived xenograft in combination with autogenous bone chips versus xenograft alone for the augmentation of bony dehiscences around oral implants: A randomized, controlled, split-mouth clinical trial",2020,"Journal of Clinical Periodontology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074848815&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074848815&origin=inward",28,"2026-01-24 10:27:53","Article","10.1111/jcpe.13209","0303-6979",,47,1,110,119,40,6.67,40,1,6,"","",""
36,"Y. He","Fabrication of oxidized sodium alginate-collagen heterogeneous bilayer barrier membrane with osteogenesis-promoting ability",2022,"International Journal of Biological Macromolecules","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122814416&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122814416&origin=inward",30,"2026-01-24 10:27:53","Article","10.1016/j.ijbiomac.2021.12.155","0141-8130",,202,,55,67,36,9.00,36,1,4,"","",""
35,"S. Saska","Polydioxanone-based membranes for bone regeneration",2021,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107152703&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107152703&origin=inward",31,"2026-01-24 10:27:53","Article","10.3390/polym13111685","2073-4360",,13,11,,,35,7.00,35,1,5,"","",""
35,"P. Rider","Analysis of a Pure Magnesium Membrane Degradation Process and Its Functionality When Used in a Guided Bone Regeneration Model in Beagle Dogs",2022,"Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129067898&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129067898&origin=inward",32,"2026-01-24 10:27:53","Article","10.3390/ma15093106","1996-1944",,15,9,,,35,8.75,35,1,4,"","",""
34,"A. Stumbras","Randomized and controlled clinical trial of bone healing after alveolar ridge preservation using xenografts and allografts versus plasma rich in growth factors",2020,"Journal of Oral Implantology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092795945&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092795945&origin=inward",33,"2026-01-24 10:27:53","Article","10.1563/AAID-JOI-D-19-00179","0160-6972",,46,5,515,525,34,5.67,34,1,6,"","",""
34,"M.C. Wan","Upregulation of mitochondrial dynamics is responsible for osteogenic differentiation of mesenchymal stem cells cultured on self-mineralized collagen membranes",2021,"Acta Biomaterialia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116333423&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116333423&origin=inward",34,"2026-01-24 10:27:53","Article","10.1016/j.actbio.2021.09.039","1742-7061",,136,,137,146,34,6.80,34,1,5,"","",""
34,"G. Caccianiga","Laser Decontamination and LED Photobiomodulation Promote Bone Regeneration and Wound Healing by Secondary Intention, in Alveolar Ridge Preservation - Clinical and Radiographic Evaluation: A Pilot Experience",2022,"Photobiomodulation Photomedicine and Laser Surgery","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130635643&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130635643&origin=inward",35,"2026-01-24 10:27:53","Article","10.1089/photob.2021.0062","2578-5478",,40,5,343,354,34,8.50,34,1,4,"","",""
34,"M. Vallecillo-Rivas","The collagen origin influences the degradation kinetics of guided bone regeneration membranes",2021,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114495227&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114495227&origin=inward",36,"2026-01-24 10:27:53","Article","10.3390/polym13173007","2073-4360",,13,17,,,34,6.80,34,1,5,"","",""
33,"L. Yu","Biomimetic bone regeneration using angle-ply collagen membrane-supported cell sheets subjected to mechanical conditioning",2020,"Acta Biomaterialia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086520339&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086520339&origin=inward",37,"2026-01-24 10:27:53","Article","10.1016/j.actbio.2020.05.041","1742-7061",,112,,75,86,33,5.50,33,1,6,"","",""
32,"R.E. Jung","Clinical and radiographical performance of implants placed with simultaneous guided bone regeneration using resorbable and nonresorbable membranes after 22–24 years, a prospective, controlled clinical trial",2021,"Clinical Oral Implants Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116238175&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116238175&origin=inward",38,"2026-01-24 10:27:53","Article","10.1111/clr.13845","0905-7161",,32,12,1455,1465,32,6.40,32,1,5,"","",""
32,"L. Chen","Collagen Membrane Derived from Fish Scales for Application in Bone Tissue Engineering",2022,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132974023&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132974023&origin=inward",40,"2026-01-24 10:27:53","Article","10.3390/polym14132532","2073-4360",,14,13,,,32,8.00,32,1,4,"","",""
32,"H.M. Arnal","Horizontal guided bone regeneration on knife-edge ridges: A retrospective case–control pilot study comparing two surgical techniques",2022,"Clinical Implant Dentistry and Related Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124610754&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124610754&origin=inward",41,"2026-01-24 10:27:53","Article","10.1111/cid.13073","1523-0899",,24,2,211,221,32,8.00,32,1,4,"","",""
31,"D. de Melo Pereira","Proliferation and Osteogenic Differentiation of hMSCs on Biomineralized Collagen",2020,"Frontiers in Bioengineering and Biotechnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102238343&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102238343&origin=inward",42,"2026-01-24 10:27:53","Article","10.3389/fbioe.2020.554565","2296-4185",,8,,,,31,5.17,31,1,6,"","",""
31,"G.I. Benic","Randomized controlled clinical trial comparing guided bone regeneration of peri-implant defects with soft-type block versus particulate bone substitutes: Six-month results of hard-tissue changes",2022,"Journal of Clinical Periodontology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125858120&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125858120&origin=inward",43,"2026-01-24 10:27:53","Article","10.1111/jcpe.13606","0303-6979",,49,5,480,495,31,7.75,31,1,4,"","",""
29,"H. Su","A Study of Combining Elastin in the Chitosan Electrospinning to Increase the Mechanical Strength and Bioactivity",2021,"Marine Drugs","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103862281&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103862281&origin=inward",45,"2026-01-24 10:27:53","Article","10.3390/MD19030169","1660-3397",,19,3,,,29,5.80,29,1,5,"","",""
29,"S. Lv","Hemostasis-osteogenesis integrated Janus carboxymethyl chitin/hydroxyapatite porous membrane for bone defect repair",2023,"Carbohydrate Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152235626&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85152235626&origin=inward",46,"2026-01-24 10:27:53","Article","10.1016/j.carbpol.2023.120888","0144-8617",,313,,,,29,9.67,29,1,3,"","",""
29,"N. Al-Sharabi","Osteogenic human MSC-derived extracellular vesicles regulate MSC activity and osteogenic differentiation and promote bone regeneration in a rat calvarial defect model",2024,"Stem Cell Research and Therapy","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184544927&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184544927&origin=inward",47,"2026-01-24 10:27:53","Article","10.1186/s13287-024-03639-x","1757-6512",,15,1,,,29,14.50,29,1,2,"","",""
28,"V. Iorio-Siciliano","Dimensional changes following alveolar ridge preservation in the posterior area using bovine-derived xenografts and collagen membrane compared to spontaneous healing: a 6-month randomized controlled clinical trial",2020,"Clinical Oral Investigations","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069733405&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069733405&origin=inward",48,"2026-01-24 10:27:53","Article","10.1007/s00784-019-02979-w","1432-6981",,24,2,1013,1023,28,4.67,28,1,6,"","",""
28,"H. Su","A comparison of two types of electrospun chitosan membranes and a collagen membrane in vivo",2021,"Dental Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096169207&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096169207&origin=inward",49,"2026-01-24 10:27:53","Article","10.1016/j.dental.2020.10.011","0109-5641",,37,1,60,70,28,5.60,28,1,5,"","",""
27,"R.E. Luca","Osteogenic potential of bovine bone graft in combination with laser photobiomodulation: An ex vivo demonstrative study in wistar rats by cross-linked studies based on synchrotron microtomography and histology",2020,"International Journal of Molecular Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078687890&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078687890&origin=inward",50,"2026-01-24 10:27:53","Article","10.3390/ijms21030778","1661-6596",,21,3,,,27,4.50,27,1,6,"","",""
27,"G. Zhuang","Influence of different incision designs on bone increment of guided bone regeneration (Bio-Gide collagen membrane +Bio-OSS bone powder) during the same period of maxillary anterior tooth implantation",2021,"Bioengineered","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107248014&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107248014&origin=inward",52,"2026-01-24 10:27:53","Article","10.1080/21655979.2021.1932209","2165-5979",,12,1,2155,2163,27,5.40,27,1,5,"","",""
27,"W. Chen","Harmonizing Thickness and Permeability in Bone Tissue Engineering: A Novel Silk Fibroin Membrane Inspired by Spider Silk Dynamics",2024,"Advanced Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180647861&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180647861&origin=inward",53,"2026-01-24 10:27:53","Article","10.1002/adma.202310697","0935-9648",,36,13,,,27,13.50,27,1,2,"","",""
26,"A. Stumbras","Three-dimensional analysis of dimensional changes after alveolar ridge preservation with bone substitutes or plasma rich in growth factors: Randomized and controlled clinical trial",2021,"Clinical Implant Dentistry and Related Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092767360&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092767360&origin=inward",54,"2026-01-24 10:27:53","Article","10.1111/cid.12950","1523-0899",,23,1,96,106,26,5.20,26,1,5,"","",""
26,"I. Hong","Distinctive bone regeneration of calvarial defects using biphasic calcium phosphate supplemented ultraviolet-crosslinked collagen membrane",2020,"Journal of Periodontal and Implant Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081624020&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081624020&origin=inward",55,"2026-01-24 10:27:53","Article","10.5051/jpis.2020.50.1.14","2093-2278",,50,1,14,27,26,4.33,26,1,6,"","",""
26,"A. Cucchi","Vertical ridge augmentation (VRA) with Ti-reinforced d-PTFE membranes or Ti meshes and collagen membranes: 1-year results of a randomized clinical trial",2021,"Clinical Oral Implants Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092746684&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092746684&origin=inward",56,"2026-01-24 10:27:53","Article","10.1111/clr.13673","0905-7161",,32,1,1,14,26,5.20,26,1,5,"","",""
25,"F. Peng","Guided bone regeneration in long-bone defect with a bilayer mineralized collagen membrane",2023,"Collagen and Leather","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180126367&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180126367&origin=inward",57,"2026-01-24 10:27:53","Article","10.1186/s42825-023-00144-4","2097-1419",,5,1,,,25,8.33,25,1,3,"","",""
25,"J. Lee","Comparative assessment of anterior maxillary alveolar ridge preservation with and without adjunctive use of enamel matrix derivative: A randomized clinical trial",2020,"Clinical Oral Implants Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073791891&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073791891&origin=inward",58,"2026-01-24 10:27:53","Article","10.1111/clr.13530","0905-7161",,31,1,1,9,25,4.17,25,1,6,"","",""
25,"R. Di Raimondo","Alveolar crest contour changes after guided bone regeneration using different biomaterials: an experimental in vivo investigation",2020,"Clinical Oral Investigations","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074827562&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074827562&origin=inward",59,"2026-01-24 10:27:53","Article","10.1007/s00784-019-03092-8","1432-6981",,24,7,2351,2361,25,4.17,25,1,6,"","",""
25,"P. Rider","Biodegradation of a Magnesium Alloy Fixation Screw Used in a Guided Bone Regeneration Model in Beagle Dogs",2022,"Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132786747&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132786747&origin=inward",60,"2026-01-24 10:27:53","Article","10.3390/ma15124111","1996-1944",,15,12,,,25,6.25,25,1,4,"","",""
25,"A.P.F. Bassi","Is the bacterial cellulose membrane feasible for osteopromotive property?",2020,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090838671&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090838671&origin=inward",61,"2026-01-24 10:27:53","Article","10.3390/membranes10090230","2077-0375",,10,9,1,15,25,4.17,25,1,6,"","",""
24,"A.M.D. Neto","In vivo comparative evaluation of biocompatibility and biodegradation of bovine and porcine collagen membranes",2020,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097844529&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097844529&origin=inward",62,"2026-01-24 10:27:53","Article","10.3390/membranes10120423","2077-0375",,10,12,1,14,24,4.00,24,1,6,"","",""
24,"X. Shi","Physical, mechanical, and biological properties of collagen membranes for guided bone regeneration: a comparative in vitro study",2023,"BMC Oral Health","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165378501&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85165378501&origin=inward",63,"2026-01-24 10:27:53","Article","10.1186/s12903-023-03223-4","1472-6831",,23,1,,,24,8.00,24,1,3,"","",""
24,"F. Bornert","Comparative barrier membrane degradation over time: Pericardium versus dermal membranes",2021,"Clinical and Experimental Dental Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105105140&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105105140&origin=inward",64,"2026-01-24 10:27:53","Article","10.1002/cre2.414","2057-4347",,7,5,711,718,24,4.80,24,1,5,"","",""
24,"X. Li","A hierarchical biomimetic periosteum combined immunomodulatory and osteogenic functions for bone regeneration",2022,"Composites Part B Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133875930&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133875930&origin=inward",65,"2026-01-24 10:27:53","Article","10.1016/j.compositesb.2022.110099","1359-8368",,243,,,,24,6.00,24,1,4,"","",""
24,"J.B. César Neto","The positive effect of tenting screws for primary horizontal guided bone regeneration: A retrospective study based on cone-beam computed tomography data",2020,"Clinical Oral Implants Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087220333&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087220333&origin=inward",67,"2026-01-24 10:27:53","Article","10.1111/clr.13630","0905-7161",,31,9,846,855,24,4.00,24,1,6,"","",""
23,"J. Yang","Accelerated Bone Reconstruction by the Yoda1 Bilayer Membrane via Promotion of Osteointegration and Angiogenesis",2023,"Advanced Healthcare Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150922148&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85150922148&origin=inward",68,"2026-01-24 10:27:53","Article","10.1002/adhm.202203105","2192-2640",,12,18,,,23,7.67,23,1,3,"","",""
23,"Y.Z. An","Membrane fixation enhances guided bone regeneration in standardized calvarial defects: A pre-clinical study",2022,"Journal of Clinical Periodontology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121372831&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121372831&origin=inward",70,"2026-01-24 10:27:53","Article","10.1111/jcpe.13583","0303-6979",,49,2,177,187,23,5.75,23,1,4,"","",""
23,"J. Fang","Tuning the immune reaction to manipulate the cell-mediated degradation of a collagen barrier membrane",2020,"Acta Biomaterialia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083584339&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083584339&origin=inward",71,"2026-01-24 10:27:53","Article","10.1016/j.actbio.2020.03.038","1742-7061",,109,,95,108,23,3.83,23,1,6,"","",""
